ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
KAFPD_P15718,"Executive Producer, ""Red Dog"" (2011); Producer, ""Around The Block"" (2013); Producer, ""Angel Of Mine"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book.",,,,,,,,Su Armstrong,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15724,"Costume Designer, ""This Won't Hurt A Bit"" (1993); Costume Designer, ""The That Eye Sky"" (1995). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Ruth Bracegirdle,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15730,"Executive Producer, ""The Naked Wanderer"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Tracie Clark,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15742,"Executive Producer/Producer, ""Muirhouse"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Aisha Deeb,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15754,"Costume Designer, ""Burke & Wills"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Matt Sheeky,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15759,"Director/Producer/Writer, ""Lost And Found"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Dave Blake,Director; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P15764,"Executive Producer, ""Avarice"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Patrick Ewald,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15767,"Producer, ""Crime & Punishment"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Tuuli Forward,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15780,"Production Designer, ""Mary Poppins Returns"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,John Myhre,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15796,"Costume Designer, ""Centrespread"" (1981). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Mark Holliday,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15800,"Sound Designer, ""The Spy Who Never Dies"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Serge Stanley,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15813,"Director/Writer, ""Aiyai: Wrathful Soul"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ilanthirayan Arumugam,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P15814,"Director/Editor, ""Just Between Us"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Christopher Kay,Director; Editor,https://zenodo.org/records/11093655,,,
KAFPD_P15817,"Executive Producer, ""Unfinished Sky"" (2008). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Hanneke Niens,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15828,"Production Designer, ""Caught Inside"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Eli Faen,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15829,"Director/Editor/Writer, ""The Infinite Man"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book.",,,,,,,,Hugh Sullivan,Director; Editor; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P15834,"Producer, ""Mad Bastards"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Alan Pigram,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15842,"Cinematographer, ""Ektopos"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Shumin Liu,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P15848,"Producer, ""Beneath Clouds"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Teresa-Jayne Hanlon,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15868,"Executive Producer, ""The Power Of The Dog"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,John Woodward,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15885,"Cinematographer/Director/Editor/Producer, ""Zombie Ninjas Vs Black Ops"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Rody Claude,Cinematographer; Director; Editor; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15896,"Producer, ""Return To Nim’s Island"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Tom Hoffie,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15916,"Production Designer, ""Against The Innocent"" (1989). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Karen von Bamberger,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15934,"Executive Producer/Producer, ""Canopy"" (2014); Producer, ""The Heckler"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Katrina Fleming,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15937,"Executive Producer, ""Me & My Left Brain"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Elias Illiades,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P15950,"Production Designer, ""Rage"" (2021); Production Designer, ""Song Without Words"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Stephen Wolf,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15953,"Production Designer, ""The Quiet Room"" (1997). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Fiona Paterson,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P15980,"Executive Producer, ""Long Weekend"" (2008). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Stuart Sutherland,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P16003,"Executive Producer/Producer, ""Quanta"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Ben Whimpey,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P16028,"Cinematographer, ""Anak"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Tavis Pinnington,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P16061,"Producer, ""Final Cut"" (1980). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Mike Williams,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P16115,"Composer, ""The Power Of The Dog"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Jonny Greenwood,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P16128,"Production Designer, ""Lore"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,NA,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P16133,"Director/Writer, ""The Turning"" (2013); Director/Writer, ""Galore"" (2014); Writer, ""Nowhere Boys: The Book Of Shadows"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Rhys Graham,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P16139,"Cinematographer, ""Run Chrissie Run!"" (1984); Cinematographer, ""The Settlement"" (1984); Cinematographer, ""An Indecent Obsession"" (1985); Cinematographer, ""Robbery Under Arms"" (1985); Director, ""Spank!"" (1999); Director, ""Moloch"" (2000); Cinematographer, ""Peaches"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Ernest Clark / Ernie Clark,Cinematographer; Director,https://zenodo.org/records/11093655,,,
KAFPD_P16173,"Production Designer, ""Black Water"" (2008); Production Designer, ""Cactus"" (2008). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Aaron Crothers,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P16180,"Executive Producer, ""Blurred"" (2002); Executive Producer, ""Clubland"" (2007); Executive Producer/Producer, ""Closed For Winter"" (2009); Executive Producer, ""The Sapphires"" (2012); Executive Producer, ""Holding The Man"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Tristan Whalley,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P16205,"Production Designer, ""Darkfall Resurrection"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Russell Devlin,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P16214,"Director, ""Little Deaths"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Melanie Brunt,Director,https://zenodo.org/records/11093655,,,
KAFPD_P16220,"Executive Producer, ""Brothers' Nest"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Deborah Fryers,Executive Producer,https://zenodo.org/records/11093655,,,
